product_id,product_name,colors,category,sub_category,date_added,manufacturer,merchants,product_name,sizes,upc,weight,product_photos_qty
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Blue,Office Supplies,Supplies,09-11-2015,,"[{""dateSeen"":[""2015-11-09T13:05:51Z""],""name"":""Virtual Exchanges Inc""}]",Avery Reinforcements for Hole-Punch Pages,,7.27E+11,3.0 lbs,0
OFF-SU-10001218,Fiskars Softgrip Scissors,Blue,Office Supplies,Supplies,12-03-2016,,,Avery Round Ring Poly Binders,,,,5
OFF-SU-10001225,Staple remover,Black,Office Supplies,Supplies,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:20:19Z""],""name"":""Shoebuy.com""}]",Avery Round Ring Poly Binders,,8.28E+11,,2
OFF-SU-10001574,Acme Value Line Scissors,Blue,Office Supplies,Supplies,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Avery Round Ring Poly Binders,,,499 g,2
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Blue,Office Supplies,Supplies,24-01-2017,Drew Shoe Corporation,"[{""dateSeen"":[""2017-01-24T18:52:57Z""],""name"":""Shoebuy.com""}]",Avery Round Ring Poly Binders,"10 W,10.5 W,12 W,5 M,6 W,6.5 W,7 M,7 W,7.5 W,8 W,8.5 M,8.5 W,9 M,9 W",7.08E+11,,0
OFF-SU-10001935,Staple remover,Black,Office Supplies,Supplies,23-04-2016,,"[{""dateSeen"":[""2016-04-22T00:00:00Z""],""name"":""Apparelsave - Ebay.com""}]",Avery Round Ring Poly Binders,8.5,8.88E+11,,4
OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Blue,Office Supplies,Supplies,01-12-2015,,,Avery Round Ring Poly Binders,"Medium,Large,Small",,,0
OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Blue,Office Supplies,Supplies,14-01-2017,,"[{""dateSeen"":[""2017-01-14T19:23:06Z""],""name"":""Beston Shoes""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,,1.91E+11,,0
OFF-SU-10002522,Acme Kleen Earth Office Shears,Pink,Office Supplies,Supplies,20-01-2017,Donald J Pliner,"[{""dateSeen"":[""2017-01-20T18:50:04Z""],""name"":""Apparelsave""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,"10,5.5,7.5,9",8.21E+11,,0
OFF-SU-10002537,Acme Box Cutter Scissors,Black,Office Supplies,Supplies,11-03-2016,,,Avery Self-Adhesive Photo Pockets for Polaroid Photos,,,,0
OFF-SU-10002557,Fiskars Spring-Action Scissors,Blue,Office Supplies,Supplies,27-01-2017,G by Guess,"[{""dateSeen"":[""2017-01-27T01:31:22Z""],""name"":""Shoefabs""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,7,8.88E+11,,0
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Blue,Office Supplies,Supplies,04-11-2016,Jacobies,"[{""dateSeen"":[""2016-11-04T11:50:26Z""],""name"":""Apparelsave""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,8.5,,,0
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Blue,Office Supplies,Supplies,07-11-2016,,"[{""dateSeen"":[""2016-11-07T00:46:41Z""],""name"":""Street Moda""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,9.5,8.88E+11,,4
OFF-SU-10003002,Letter Slitter,Blue,Office Supplies,Supplies,01-04-2016,Salomon,"[{""dateSeen"":[""2016-03-28T00:00:00Z""],""name"":""Pirineu International""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,,,726 g,3
OFF-SU-10003505,Premier Electric Letter Opener,Blue,Office Supplies,Supplies,30-01-2017,,"[{""dateSeen"":[""2017-01-30T04:12:33Z""],""name"":""Legend Lane""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,,8.89E+11,,2
OFF-SU-10003567,Stiletto Hand Letter Openers,Blue,Office Supplies,Supplies,09-01-2017,,"[{""dateSeen"":[""2017-01-09T20:23:58Z""],""name"":""Shoenerds""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,"5.5,6",8.85E+11,,0
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Blue,Office Supplies,Supplies,12-01-2017,,"[{""dateSeen"":[""2017-01-12T06:19:43Z""],""name"":""Shoenerds""}]",Avery Self-Adhesive Photo Pockets for Polaroid Photos,"10.5,9.5,9,11.5,8,13,11,12",8.89E+11,,0
OFF-SU-10004115,Acme Stainless Steel Office Snips,Blue,Office Supplies,Supplies,15-03-2016,,,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6,,,0
OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Pink,Office Supplies,Supplies,11-11-2016,,"[{""dateSeen"":[""2016-11-11T09:55:34Z""],""name"":""Brands R Us""}]","Avery Trapezoid Extra Heavy Duty 4"" Binders",,8.88E+11,,4
OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",Pink,Office Supplies,Supplies,17-01-2017,,"[{""dateSeen"":[""2017-01-17T19:34:02Z""],""name"":""Walmart.com""}]","Avery Trapezoid Extra Heavy Duty 4"" Binders","10,7,6,9,8",,,0
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",White,Office Supplies,Supplies,26-03-2016,,,"Avery Trapezoid Extra Heavy Duty 4"" Binders",,,,2
OFF-SU-10004498,Martin-Yale Premier Letter Opener,Blue,Office Supplies,Supplies,23-08-2016,The Highest Heel,"[{""dateSeen"":[""2016-08-23T14:49:35Z""],""name"":""Blockbuster Costumes, Llc""}]","Avery Trapezoid Extra Heavy Duty 4"" Binders",,8.46E+11,,0
OFF-SU-10004661,Acme Titanium Bonded Scissors,Pink,Office Supplies,Supplies,09-01-2017,a.x.n.y.,"[{""dateSeen"":[""2017-01-09T20:24:12Z""],""name"":""Apparelsave""}]","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","5.5,7,6,6.5,7.5,9,8",8.88E+11,,0
OFF-SU-10004664,Acme Softgrip Scissors,Blue,Office Supplies,Supplies,03-02-2016,O'Neal,"[{""dateSeen"":[""2016-01-29T00:00:00Z""],""name"":""Mbh-shop""}]","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,,91 g,0
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Black,Office Supplies,Supplies,22-03-2016,,"[{""dateSeen"":[""2016-03-31T00:00:00Z""],""name"":""Jostiej - Ebay.com""}]","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",11,8.87E+11,,0
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Black,Office Supplies,Supplies,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:23:15Z""],""name"":""Shoenerds""}]","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","10,18,13,14",8.89E+11,,2
OFF-SU-10004782,"Elite 5"" Scissors",Blue,Office Supplies,Supplies,17-02-2016,,"[{""dateSeen"":[""2016-05-08T00:00:00Z""],""name"":""Retailfashionoutlet - Ebay.com""}]","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,8.85E+11,,5
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Blue,Office Supplies,Supplies,15-03-2016,,,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,,,0
TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Blue,Technology,Accessories,01-04-2016,,"[{""dateSeen"":[""2016-04-07T00:00:00Z""],""name"":""Masstextile - Ebay.com""}]","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",,7.39E+11,,2
TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,Blue,Technology,Accessories,09-01-2017,Style & Co,"[{""dateSeen"":[""2017-01-09T20:24:31Z""],""name"":""Apparelsave""}]","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","10,7,6,9.5,6.5,7.5,9,8",6.89E+11,,7
TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Black,Technology,Accessories,27-10-2016,Bar III,"[{""dateSeen"":[""2016-10-27T04:22:36Z""],""name"":""Apparelsave""}]","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","8,9,9.5,10,11,5,5.5,7.5,8.5",6.08E+11,,3
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Blue,Technology,Accessories,11-11-2016,Easy Spirit,"[{""dateSeen"":[""2016-11-11T09:51:25Z""],""name"":""Apparelsave""}]","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",7.5,7.30E+11,,0
TEC-AC-10000171,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Blue,Technology,Accessories,21-03-2016,,,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",,,,3
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Blue,Technology,Accessories,27-01-2017,Vince Camuto,"[{""dateSeen"":[""2017-01-27T01:32:54Z""],""name"":""Apparelsave""}]","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",10,8.87E+11,,2
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,Blue,Technology,Accessories,11-03-2016,,,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",,,,0
TEC-AC-10000303,Logitech M510 Wireless Mouse,Pink,Technology,Accessories,16-11-2015,,"[{""dateSeen"":[""2015-11-16T16:29:32Z""],""name"":""Beltoutlet""}]",Avery White Multi-Purpose Labels,,8.47E+11,,2
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Blue,Technology,Accessories,04-11-2016,MICHAEL Michael Kors,"[{""dateSeen"":[""2016-11-04T02:51:34Z""],""name"":""Apparelsave""}]",Avery White Multi-Purpose Labels,8,8.89E+11,,0
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Blue,Technology,Accessories,11-11-2016,Michael Antonio,"[{""dateSeen"":[""2016-11-11T09:51:37Z""],""name"":""Bhfo, Inc.""}]",Avery White Multi-Purpose Labels,,8.87E+11,,0
TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Blue,Technology,Accessories,12-01-2017,,"[{""dateSeen"":[""2017-01-12T06:18:38Z""],""name"":""Unbeatablesale""}]",Avery White Multi-Purpose Labels,,6.48E+11,,0
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Blue,Technology,Accessories,14-08-2015,Giorgio Brutini,"[{""address"":""1730 Minor Ave"",""availability"":""Yes"",""city"":""Seattle"",""country"":""US"",""dateSeen"":[""2015-07-18T05:00:00Z""],""name"":""Shoes.com"",""phone"":""2068127800"",""province"":""AU-WA""},{""dateSeen"":[""2016-10-05T16:57:55Z""],""name"":""Apparelsave""}]",Xerox WorkCentre 6505DN Laser Multifunction Printer,"7.5M,7M,8.5M,11M,11.5M,10M,9M,13M,8M,9.5M,10.5M,12M,10,10.5,11,11.5,12,13",7.27E+11,,2
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Blue,Technology,Accessories,31-05-2016,,"[{""dateSeen"":[""2016-05-31T10:57:36Z""],""name"":""Apparelsave""}]",Cisco Small Business SPA 502G VoIP phone,,,,0
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Black,Technology,Accessories,27-08-2016,SNEED,"[{""dateSeen"":[""2016-08-26T00:00:00Z""],""name"":""Yutin Jia""}]",Bose SoundLink Bluetooth Speaker,,,599 g,4
TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",White,Technology,Accessories,04-11-2016,Toms,"[{""dateSeen"":[""2016-11-04T02:52:03Z""],""name"":""Brands R Us""},{""dateSeen"":[""2016-11-04T02:52:03Z""],""name"":""Areatrend""}]",AT&T 1070 Corded Phone,,8.41E+11,,0
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Blue,Technology,Accessories,14-03-2016,,,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,,,,0
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Blue,Technology,Accessories,15-11-2016,,"[{""dateSeen"":[""2016-11-15T13:21:52Z""],""name"":""Unbeatablesale""}]",Aastra 57i VoIP phone,,6.48E+11,,0
TEC-AC-10000710,Maxell DVD-RAM Discs,Blue,Technology,Accessories,11-11-2016,CTM,"[{""dateSeen"":[""2016-11-11T09:53:05Z""],""name"":""Beltoutlet""}]",AT&T 841000 Phone,,8.41E+11,,0
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Blue,Technology,Accessories,07-01-2017,,"[{""dateSeen"":[""2017-01-07T20:44:51Z""],""name"":""Shoplet""}]",Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,,,,0
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Blue,Technology,Accessories,15-03-2016,,,Sony 32GB Class 10 Micro SDHC R40 Memory Card,,,,2
TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Black,Technology,Accessories,02-01-2016,,,Canon PC1080F Personal Copier,,,,0
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Black,Technology,Accessories,27-01-2017,,"[{""dateSeen"":[""2017-01-27T01:30:05Z""],""name"":""Solito Fashion""}]",Sony 64GB Class 10 Micro SDHC R40 Memory Card,,98681312147,,0
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Blue,Technology,Accessories,02-01-2016,,,Sony 64GB Class 10 Micro SDHC R40 Memory Card,"8.5,7,6.5,7.5,9,8",,,3
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Blue,Technology,Accessories,30-03-2016,,"[{""dateSeen"":[""2016-04-05T00:00:00Z""],""name"":""Mmasharp - Ebay.com""}]",Belkin QODE FastFit Bluetooth Keyboard,,7.64E+11,,1
TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Pink,Technology,Accessories,24-01-2017,PleaserUSA,"[{""dateSeen"":[""2017-01-24T18:52:51Z""],""name"":""Beston Shoes""}]","Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",,https://www.walmart.com/ip/PLEASER-SPIKY-608MG-Women-s-6-1-2-Heel-2-3-4-PF-Ankle-Strap-Sandals/137768259,,0
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Pink,Technology,Accessories,27-01-2017,Kenneth Cole NY,"[{""dateSeen"":[""2017-01-27T01:32:27Z""],""name"":""Apparelsave""}]",Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8,8.87E+11,,0
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Pink,Technology,Accessories,01-11-2016,Dolce Vita,"[{""dateSeen"":[""2016-11-01T09:51:38Z""],""name"":""Apparelsave""}]",Cisco SPA525G2 IP Phone - Wireless,,8.89E+11,,6
TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Blue,Technology,Accessories,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Apple iPhone 5S,,,499 g,0
TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Blue,Technology,Accessories,27-08-2016,SNEED,"[{""dateSeen"":[""2016-08-26T00:00:00Z""],""name"":""Yutin Jia""}]",Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,,,599 g,0
TEC-AC-10001109,Logitech Trackman Marble Mouse,Blue,Technology,Accessories,16-11-2015,Icebug,"[{""dateSeen"":[""2016-04-25T00:00:00Z""],""name"":""Amazon""}]",Canon Image Class D660 Copier,,,1.2 Kg,0
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Blue,Technology,Accessories,22-03-2016,,,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",,,,0
TEC-AC-10001142,First Data FD10 PIN Pad,Blue,Technology,Accessories,09-04-2016,,"[{""dateSeen"":[""2016-04-14T00:00:00Z""],""name"":""Bhfo - Ebay.com""}]",Cisco SPA301,,8.01E+11,,0
TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Blue,Technology,Accessories,14-01-2017,Slipperooz by Deer Stags,"[{""dateSeen"":[""2017-01-14T19:32:32Z""],""name"":""Shoebuy.com""}]",Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,"13,10,11 M,12 M,7 M,8 M,9 M",7.03E+11,,0
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Blue,Technology,Accessories,12-01-2017,Mari A.,"[{""dateSeen"":[""2017-01-12T19:10:34Z""],""name"":""Apparelsave""}]",AT&T SB67148 SynJ,"10,8.5,7,6,9.5,7.5,9,8",8.89E+11,,0
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Blue,Technology,Accessories,11-11-2016,Easy Spirit,"[{""dateSeen"":[""2016-11-11T09:50:26Z""],""name"":""Apparelsave""}]",AT&T 1070 Corded Phone,"10,6.5,7.5",29025629621,,0
TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Blue,Technology,Accessories,30-04-2016,,"[{""dateSeen"":[""2016-04-29T00:00:00Z""],""name"":""Saisafashionsaisafashion - Ebay.com""}]",Cisco 8x8 Inc. 6753i IP Business Phone System,11,8.87E+11,,0
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Black,Technology,Accessories,10-11-2016,Kelly & Katie,"[{""dateSeen"":[""2016-11-10T09:13:54Z""],""name"":""Apparelsave""}]","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",,8.88E+11,,2
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Blue,Technology,Accessories,10-04-2016,,"[{""dateSeen"":[""2016-06-15T00:00:00Z""],""name"":""Jinycm1998 - Ebay.com""}]",AT&T TR1909W,,7.32E+11,,0
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Blue,Technology,Accessories,02-01-2016,,,ClearOne Communications CHAT 70 OC Speaker Phone,,,,2
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Blue,Technology,Accessories,06-01-2017,,,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",,,,0
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Black,Technology,Accessories,16-11-2015,Qianyuyu,"[{""dateSeen"":[""2016-04-28T00:00:00Z""],""name"":""Amazon.ca""}]",Cubify CubeX 3D Printer Triple Head Print,,,499 g,0
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,White,Technology,Accessories,31-03-2016,,"[{""dateSeen"":[""2016-03-30T00:00:00Z""],""name"":""7thavenuestore - Ebay.com""}]",ClearSounds CSC500 Amplified Spirit Phone Corded phone,,,,0
TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Blue,Technology,Accessories,23-03-2016,,"[{""dateSeen"":[""2016-03-22T00:00:00Z""],""name"":""Gitway_incgitway_inc - Ebay.com""}]",Belkin iPhone and iPad Lightning Cable,,7.29E+11,,1
TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Blue,Technology,Accessories,10-11-2016,Nine West,"[{""dateSeen"":[""2016-11-10T09:14:38Z""],""name"":""Apparelsave""}]",AT&T 841000 Phone,"10,9",29014260705,,0
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Blue,Technology,Accessories,11-03-2016,,,Cisco Unified IP Phone 7945G VoIP phone,10,,,0
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Blue,Technology,Accessories,20-07-2015,Dr. Scholl's,"[{""dateSeen"":[""2017-01-09T20:24:34Z""],""name"":""Apparelsave""},{""address"":""1730 Minor Ave"",""availability"":""Yes"",""city"":""Seattle"",""country"":""US"",""dateSeen"":[""2015-07-18T05:00:00Z""],""name"":""Shoes.com"",""phone"":""2068127800"",""province"":""AU-WA""}]",ClearOne CHATAttach 160 - speaker phone,"10,6.5,9,6.5M,7.5M,7M,8.5M,6M,11M,10M,8M,9.5M",93633909055,,6
TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Pink,Technology,Accessories,04-11-2016,Danshuz,"[{""dateSeen"":[""2016-11-04T11:47:52Z""],""name"":""Sophias Style Boutique Inc.""}]",Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,,8.21E+11,,4
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Black,Technology,Accessories,20-06-2016,,"[{""dateSeen"":[""2016-06-18T00:00:00Z""],""name"":""Buysaleitems - Ebay.com""}]",Clarity 53712,12,8.83E+11,,2
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Blue,Technology,Accessories,25-12-2015,,"[{""dateSeen"":[""2016-04-25T00:00:00Z""],""name"":""Bathrobes Online - Newegg.com""}]",Zebra GX420t Direct Thermal/Thermal Transfer Printer,,,,4
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Blue,Technology,Accessories,15-11-2016,,"[{""dateSeen"":[""2016-11-15T13:18:27Z""],""name"":""Shoe Spot""}]",Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,6.81E+11,,4
TEC-AC-10001874,Logitech Wireless Anywhere Mouse MX for PC and Mac,Blue,Technology,Accessories,23-08-2016,,"[{""dateSeen"":[""2016-08-21T00:00:00Z""],""name"":""Leeleeteeleeleetee - Ebay.com""}]",Cisco SPA301,,8.86E+11,,0
TEC-AC-10001908,Logitech Wireless Headset h800,Black,Technology,Accessories,21-05-2016,,,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,,,,2
TEC-AC-10001956,Microsoft Arc Touch Mouse,Pink,Technology,Accessories,20-01-2017,,"[{""dateSeen"":[""2017-01-20T18:57:36Z""],""name"":""Street Moda""}]",Avaya 5420 Digital phone,,8.89E+11,,0
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,White,Technology,Accessories,08-04-2016,,"[{""dateSeen"":[""2016-04-06T00:00:00Z""],""name"":""Jen42571jen42571 - Ebay.com""}]",AT&T 841000 Phone,18,8.87E+11,,2
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Black,Technology,Accessories,27-03-2016,Helly Hansen,"[{""dateSeen"":[""2016-01-19T00:00:00Z""],""name"":""Stand Up Ranchers""}]",Cisco SPA525G2 5-Line IP Phone,,,1.1 Kg,0
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Blue,Technology,Accessories,12-01-2017,Lugz,"[{""dateSeen"":[""2017-01-12T05:26:53Z""],""name"":""Shoebuy.com""}]",Cisco SPA508G,,7.37E+11,,3
TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,Blue,Technology,Accessories,11-11-2016,DbDk Fashion,"[{""dateSeen"":[""2016-11-11T09:50:46Z""],""name"":""Apparelsave""}]",Cisco Unified IP Phone 7945G VoIP phone,"5.5,7,6,6.5,7.5,8",,,4
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Pink,Technology,Accessories,11-03-2016,,,Ativa V4110MDD Micro-Cut Shredder,,,,0
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Black,Technology,Accessories,31-10-2016,Baretraps,"[{""dateSeen"":[""2016-10-31T11:03:46Z""],""name"":""Apparelsave""}]",AT&T 1080 Corded phone,6,8.25E+11,,2
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Pink,Technology,Accessories,15-03-2016,,,Apple iPhone 5C,,,,0
TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Pink,Technology,Accessories,11-03-2016,,,Brother DCP1000 Digital 3 in 1 Multifunction Machine,,,,4
TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Pink,Technology,Accessories,05-10-2016,Michael Kors,"[{""dateSeen"":[""2016-10-05T22:26:06Z""],""name"":""1 Shoesmart""}]",Toshiba IPT2010-SD IP Telephone,,8.89E+11,,4
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Blue,Technology,Accessories,28-10-2016,VANS,"[{""dateSeen"":[""2016-10-28T01:41:50Z""],""name"":""Apparelsave""}]",Canon Imageclass D680 Copier / Fax,,8.89E+11,,6
TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Blue,Technology,Accessories,02-11-2016,TOMS,"[{""dateSeen"":[""2016-11-02T20:05:20Z""],""name"":""Shoezoo""}]",Cisco SPA525G2 IP Phone - Wireless,,8.90E+11,,4
TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Blue,Technology,Accessories,09-04-2016,,"[{""dateSeen"":[""2016-04-09T00:00:00Z""],""name"":""Libertystore - Ebay.com""}]",Wilson SignalBoost 841262 DB PRO Amplifier Kit,11.5,8.88E+11,,2
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Pink,Technology,Accessories,03-11-2015,,,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,,,,0
